# Data printout from CCMC-simulation: version PD4D-1.3
# Data type:  TIE-GCM  ionosphere
# Run name:   Nick_Gross_071624_IT_1
# Missing data:          NaN
# Coordinate System: GEO
# Satellite Track: gracefo1_512972009515
# Output data: field with 1x7181=7181 elements
# Year Month Day Hour Min Sec    Lon    Lat    H            T_n        Vn_Lon        Vn_Lat        WN        rho(O2)        rho(O)        N2        rho(NO)        rho(N4S)        HE        N_e        T_e        T_i        TEC        N(O2+)        N(O+)        PHI        Vi_Lon        Vi_Lat        Vi_IP        DEN        QJOULE        HMF2        NMF2        Z        ZG        SIGMA_PED        SIGMA_HAL        NO_COOL        T_lbc        Vlbc_Lon        Vlbc_Lat        TN_lbc        VN,lbc_Lon        VN,lbc_Lat        NmF2        HmF2        
#  [year]  [month]  [day]  [h]  [m]  [s]  [deg]  [deg]  [km]  [K]  [m/s]  [m/s]  [m/s]  [mmr]  [mmr]  [mmr]  [mmr]  [mmr]  [mmr]  [cm-3]  [K]  [K]  [TECU]  [cm-3]  [cm-3]  [V]  [m/s]  [m/s]  [m/s]  [kg/m3]  [mW/kg]  [km]  [cm-3]  [km]  [km]  [S/m]  [S/m]  [mW/kg]  [K]  [m/s]  [m/s]  [K]  [m/s]  [m/s]  [cm-3]  [km]
2024  05  13  20  46   0.000     -60.702      42.430      469.96      1386.7     -24.673      12.440      2.7533   0.0027599     0.85261     0.14463  5.7314E-05    0.018377      0.0000  6.1735E+05      2172.9      1590.4      33.597      44.811  5.6290E+05      556.00     -60.234     -17.614    -0.14853  2.4283E-12      2243.4      362.09  9.2139E+05      482.00      469.96  6.7473E-07  2.3705E-10      17.692      179.83     -26.639     -8.8820      179.83     -26.636     -8.8930  1.0084E+06      348.40
2024  05  13  20  47   0.000     -60.834      38.600      470.13      1387.1     -18.769      10.683      2.6792   0.0026571     0.85569     0.14165  5.4967E-05    0.018506      0.0000  6.5328E+05      2067.1      1578.6      34.947      41.408  5.9454E+05      1600.8     -51.038     -13.234     0.43825  2.4541E-12      1768.5      366.20  9.8583E+05      482.02      470.12  7.8280E-07  2.9021E-10      17.234      180.73     -31.819     -7.5880      180.72     -31.817     -7.6028  1.0664E+06      353.50
2024  05  13  20  48   0.000     -60.978      34.770      470.33      1386.6     -14.255      7.6795      2.6528   0.0025700     0.85854     0.13889  5.3001E-05    0.018643      0.0000  6.9752E+05      1956.4      1562.5      36.420      38.112  6.3376E+05      2425.1     -44.218     -10.296     0.95973  2.4746E-12      1431.6      369.56  1.0571E+06      482.08      470.33  9.2501E-07  3.6293E-10      16.807      182.07     -37.017     -4.7345      182.07     -37.016     -4.7528  1.1311E+06      363.16
2024  05  13  20  49   0.000     -61.131      30.930      470.57      1384.9     -11.525      3.3802      2.6227   0.0024921     0.86132     0.13619  5.1264E-05    0.018794      0.0000  7.5906E+05      1823.7      1537.3      38.244      34.511  6.8930E+05      3108.5     -39.686     -8.6221      1.2860  2.4899E-12      1194.8      372.27  1.1368E+06      482.18      470.58  1.1191E-06  4.6429E-10      16.375      183.34     -40.692     -1.3240      183.34     -40.693     -1.3451  1.2082E+06      365.35
2024  05  13  20  50   0.000     -61.292      27.100      470.85      1381.5     -10.709     -2.0138      2.5804   0.0024226     0.86405     0.13353  4.9739E-05    0.018952      0.0000  8.4752E+05      1671.0      1497.4      40.580      30.659  7.7188E+05      3674.2     -37.431     -8.0408      1.3957  2.4993E-12      1083.6      374.65  1.2282E+06      482.32      470.84  1.3990E-06  6.1345E-10      15.927      184.65     -39.986      2.9578      184.65     -39.988      2.9350  1.2996E+06      365.78
2024  05  13  20  51   0.000     -61.459      23.270      471.15      1376.7     -11.354     -8.0670      2.5335   0.0023612     0.86666     0.13098  4.8424E-05    0.019097      0.0000  9.6009E+05      1530.1      1448.0      43.400      27.060  8.8116E+05      4167.0     -37.556     -8.2903      1.3812  2.5038E-12      1127.8      377.07  1.3302E+06      482.49      471.15  1.7822E-06  8.2403E-10      15.478      185.86     -37.335      6.3927      185.86     -37.338      6.3696  1.4036E+06      366.11
2024  05  13  20  52   0.000     -61.631      19.440      471.48      1370.6     -13.167     -14.549      2.4744   0.0023093     0.86913     0.12856  4.7330E-05    0.019217      0.0000  1.0958E+06      1431.7      1402.7      46.880      24.114  1.0161E+06      4599.4     -38.410     -8.7803      1.3354  2.5026E-12      1247.3      380.20  1.4465E+06      482.70      471.48  2.2981E-06  1.1203E-09      15.036      186.99     -34.061      8.8084      186.99     -34.064      8.7867  1.5279E+06      366.34
2024  05  13  20  53   0.000     -61.806      15.610      471.83      1363.8     -15.439     -21.119      2.3584   0.0022641     0.87152     0.12621  4.6410E-05    0.019290      0.0000  1.2680E+06      1380.9      1373.9      51.405      21.731  1.1852E+06      4978.0     -39.266     -9.1381      1.4683  2.4950E-12      1534.9      384.74  1.5922E+06      482.95      471.83  3.0021E-06  1.5438E-09      14.599      187.64     -27.541      9.8924      187.64     -27.545      9.8738  1.6948E+06      372.19
2024  05  13  20  54   0.000     -61.984      11.780      472.20      1357.0     -18.179     -27.605      2.1995   0.0022263     0.87386     0.12391  4.5713E-05    0.019220      0.0000  1.5072E+06      1361.1      1359.9      57.058      19.669  1.4168E+06      5307.8     -42.052     -9.8818      1.8433  2.4814E-12      2263.2      392.88  1.7914E+06      483.23      472.20  4.0163E-06  2.1763E-09      14.197      187.87     -21.270      8.8003      187.87     -21.273      8.7863  1.9086E+06      385.28
2024  05  13  20  55   0.000     -62.164      7.9500      472.59      1350.8     -20.891     -33.838      2.0455   0.0022038     0.87602     0.12178  4.5424E-05    0.018842      0.0000  1.7782E+06      1352.7      1352.5      61.954      18.068  1.6872E+06      5587.0     -43.344     -10.189      2.4746  2.4634E-12      3224.1      408.59  2.0152E+06      483.55      472.59  5.3381E-06  3.0409E-09      13.907      188.22     -18.558      4.6449      188.22     -18.561      4.6367  2.0585E+06      409.82
2024  05  13  20  56   0.000     -62.345      4.1200      472.99      1346.0     -22.518     -39.031      1.8703   0.0021989     0.87784     0.11996  4.5536E-05    0.018170      0.0000  1.8994E+06      1347.9      1347.7      63.012      17.306  1.8286E+06      5812.6     -45.212     -10.685      3.3265  2.4441E-12      4356.0      432.40  2.1267E+06      483.90      472.99  6.4181E-06  3.8277E-09      13.756      188.27     -13.906    -0.38099      188.29     -13.909    -0.38293  2.0069E+06      436.41
2024  05  13  20  57   0.000     -62.528     0.29000      473.39      1343.4     -23.065     -43.213      1.8923   0.0022053     0.87917     0.11862  4.5795E-05    0.017436      0.0000  1.7289E+06      1345.7      1345.5      58.797      17.559  1.6881E+06      5975.0     -48.529     -11.673      4.3289  2.4271E-12      4898.2      459.27  1.9732E+06      484.29      473.40  6.5394E-06  4.0770E-09      13.698      188.35     -12.393     -6.2825      188.36     -12.395     -6.2784  1.7462E+06      456.11
2024  05  13  20  58   0.000     -62.710     -3.5400      473.81      1342.4     -23.252     -46.918      1.8691   0.0022054     0.88043     0.11736  4.5825E-05    0.016857      0.0000  1.4784E+06      1345.3      1344.9      53.802      18.214  1.4548E+06      6079.3     -49.926     -12.277      5.4275  2.4127E-12      4886.3      481.40  1.6742E+06      484.71      473.81  6.1950E-06  4.0325E-09      13.620      188.62     -13.437     -11.599      188.62     -13.439     -11.589  1.4800E+06      475.73
2024  05  13  20  59   0.000     -62.891     -7.3700      474.24      1342.3     -23.735     -49.984      1.7764   0.0021929     0.88184     0.11597  4.5495E-05    0.016483      0.0000  1.3259E+06      1345.9      1345.4      50.833      18.639  1.3002E+06      6114.2     -53.725     -13.616      6.5539  2.4007E-12      5047.1      489.42  1.4439E+06      485.16      474.24  6.0232E-06  4.0799E-09      13.470      188.73     -18.399     -14.905      188.74     -18.401     -14.892  1.3290E+06      468.78
2024  05  13  21  00   0.000     -63.072     -11.200      474.67      1342.4     -24.316     -52.379      1.7159   0.0021717     0.88343     0.11440  4.4913E-05    0.016216      0.0000  1.3377E+06      1346.1      1345.6      51.102      18.242  1.3070E+06      6090.8     -52.719     -13.784      7.5938  2.3900E-12      5329.5      480.79  1.3458E+06      485.63      474.67  6.5041E-06  4.5562E-09      13.260      188.93     -25.731     -15.842      188.93     -25.733     -15.826  1.3475E+06      458.24
2024  05  13  21  01   0.000     -63.250     -15.030      475.11      1341.7     -24.874     -54.321      1.8030   0.0021410     0.88533     0.11254  4.4051E-05    0.016023      0.0000  1.4537E+06      1345.2      1344.8      53.190      17.314  1.4109E+06      6005.8     -54.400     -14.563      8.4355  2.3777E-12      6288.2      472.77  1.4456E+06      486.13      475.11  7.4088E-06  5.3194E-09      12.948      188.61     -33.069     -12.433      188.61     -33.071     -12.418  1.4923E+06      448.24
2024  05  13  21  02   0.000     -63.426     -18.850      475.55      1339.6     -25.464     -56.621      2.0709   0.0021026     0.88743     0.11047  4.2922E-05    0.015923      0.0000  1.5654E+06      1343.1      1342.8      56.171      16.430  1.4967E+06      5869.5     -54.574     -14.816      9.0540  2.3620E-12      7156.1      453.72  1.6695E+06      486.65      475.54  8.1354E-06  5.9233E-09      12.518      187.93     -41.070     -8.8806      187.93     -41.071     -8.8651  1.7272E+06      419.68
2024  05  13  21  03   0.000     -63.598     -22.680      475.99      1336.4     -23.598     -59.918      2.5695   0.0020632     0.88961     0.10832  4.1575E-05    0.015895      0.0000  1.4499E+06      1340.8      1340.4      55.966      16.314  1.3644E+06      5674.0     -55.337     -14.835      9.3958  2.3360E-12      7498.2      422.88  1.8920E+06      487.18      475.99  7.4823E-06  5.4360E-09      11.950      186.71     -48.895     -4.4644      186.71     -48.896     -4.4496  1.8581E+06      389.99
2024  05  13  21  04   0.000     -63.766     -26.500      476.44      1332.7     -18.385     -63.549      2.8753   0.0020284     0.89198     0.10599  4.0237E-05    0.015809      0.0000  1.2155E+06      1342.1      1339.8      52.142      16.704  1.1334E+06      5435.1     -57.103     -14.636      9.5770  2.2984E-12      7915.3      395.15  1.9328E+06      487.72      476.44  6.1214E-06  4.3672E-09      11.330      184.68     -51.208    -0.66728      184.68     -51.209    -0.65278  1.7961E+06      364.83
2024  05  13  21  05   0.000     -63.928     -30.330      476.89      1329.1     -11.063     -67.597      3.0131   0.0020035     0.89461     0.10339  3.9085E-05    0.015547      0.0000  1.0034E+06      1361.1      1348.7      46.704      17.422  9.3102E+05      5153.1     -54.644     -13.419      9.7053  2.2544E-12      8064.4      375.89  1.7865E+06      488.29      476.89  4.8415E-06  3.3631E-09      10.774      182.46     -50.638     0.38148      182.46     -50.639     0.39664  1.6169E+06      351.37
2024  05  13  21  06   0.000     -64.083     -34.150      477.35      1325.0     -3.1263     -71.903      3.0471   0.0019851     0.89748     0.10053  3.8067E-05    0.015127      0.0000  8.4738E+05      1412.0      1371.1      41.913      18.252  7.8162E+05      4839.6     -54.313     -12.365      9.8983  2.2064E-12      8688.8      363.95  1.6114E+06      488.86      477.34  3.8380E-06  2.5807E-09      10.268      180.09     -48.888     -1.4723      180.10     -48.891     -1.4560  1.4513E+06      346.78
2024  05  13  21  07   0.000     -64.229     -37.980      477.81      1319.6      5.0457     -76.704      3.0212   0.0019674     0.90076    0.097273  3.7021E-05    0.014572      0.0000  7.3457E+05      1492.1      1400.4      38.124      18.981  6.7457E+05      4488.6     -53.464     -11.215      10.225  2.1506E-12      9471.4      355.81  1.4640E+06      489.45      477.80  3.0486E-06  1.9557E-09      9.7146      178.35     -45.363     -6.4501      178.35     -45.369     -6.4322  1.3156E+06      343.29
2024  05  13  21  08   0.000     -64.364     -41.800      478.27      1312.7      11.983     -82.288      2.9348   0.0019458     0.90450    0.093563  3.5811E-05    0.013923      0.0000  6.5388E+05      1573.2      1423.4      35.099      19.290  5.9977E+05      4103.2     -51.601     -10.246      10.756  2.0871E-12      10224.      349.11  1.3464E+06      490.04      478.27  2.4273E-06  1.4602E-09      9.0777      177.00     -40.658     -13.288      177.00     -40.668     -13.269  1.2114E+06      328.21
2024  05  13  21  09   0.000     -64.483     -45.620      478.75      1303.5      16.453     -88.618      2.8017   0.0019143     0.90881    0.089281  3.4289E-05    0.013182      0.0000  5.9974E+05      1634.1      1435.5      32.714      18.918  5.5065E+05      3665.7     -52.665     -9.7463      11.677  2.0151E-12      11163.      344.22  1.2499E+06      490.65      478.75  1.9399E-06  1.0728E-09      8.3169      176.45     -35.844     -20.607      176.46     -35.858     -20.587  1.1308E+06      327.92
2024  05  13  21  10   0.000     -64.584     -49.440      479.22      1291.7      18.006     -95.864      2.6021   0.0018603     0.91390    0.084238  3.2202E-05    0.012363      0.0000  5.6266E+05      1670.0      1438.4      30.868      17.752  5.1726E+05      3164.4     -55.867     -9.5490      12.940  1.9337E-12      12356.      340.52  1.1750E+06      491.27      479.22  1.5440E-06  7.6798E-10      7.3804      176.67     -31.053     -26.981      176.68     -31.071     -26.960  1.0730E+06      326.21
2024  05  13  21  11   0.000     -64.659     -53.260      479.71      1276.6      16.120     -103.65      2.3082   0.0017697     0.91999    0.078245  2.9299E-05    0.011484      0.0000  5.3609E+05      1686.2      1434.7      29.515      15.894  4.9339E+05      2558.3     -61.319     -9.6660      14.623  1.8482E-12      13595.      338.27  1.1244E+06      491.89      479.71  1.2249E-06  5.4050E-10      6.2859      177.22     -25.754     -32.030      177.22     -25.775     -32.010  1.0391E+06      330.41
2024  05  13  21  12   0.000     -64.699     -57.070      480.21      1257.6      10.535     -111.35      1.9289   0.0016314     0.92720    0.071177  2.5493E-05    0.010567      0.0000  5.1003E+05      1703.5      1428.8      28.415      13.671  4.6993E+05      1806.5     -68.550     -9.9154      16.539  1.7672E-12      14496.      336.93  1.0923E+06      492.52      480.20  9.6642E-07  3.8110E-10      5.1176      177.90     -20.545     -34.952      177.91     -20.569     -34.936  1.0216E+06      330.83
2024  05  13  21  13   0.000     -64.692     -60.890      480.71      1235.2      1.8846     -119.05      1.5252   0.0014608     0.93488    0.063654  2.1313E-05   0.0096214      0.0000  4.7327E+05      1744.0      1424.1      27.070      11.381  4.3686E+05      880.37     -76.804     -10.047      18.401  1.6831E-12      14781.      335.80  1.0576E+06      493.14      480.71  7.3871E-07  2.5967E-10      3.9687      178.61     -15.851     -35.696      178.61     -15.874     -35.684  9.9785E+05      322.21
2024  05  13  21  14   0.000     -64.614     -64.710      481.22      1208.8     -8.6544     -128.11     0.67568   0.0012228     0.94386    0.054915  1.6626E-05   0.0087563      0.0000  4.2530E+05      1812.5      1418.1      25.493      8.6582  3.9398E+05     -305.69     -85.831     -9.7617      19.974  1.5916E-12      14803.      333.40  1.0219E+06      493.76      481.23  5.4424E-07  1.6780E-10      2.8147      179.22     -10.021     -33.765      179.22     -10.044     -33.755  9.6991E+05      318.01
