index,rho,N2,O2,O,He,H,Ar,N,AnomalousOxy,NO,Temperature
2024-05-07 02:33:00,9.130413e-13,675926900000.0,7360363000.0,32163651000000.0,2567376200000.0,60865593000.0,15677560.0,385931840000.0,21252276000.0,295522460.0,1069.1716
2024-05-07 02:34:00,9.419011e-13,776253200000.0,8730003000.0,33097597000000.0,2373629500000.0,57649816000.0,20320652.0,404989670000.0,27127589000.0,352557220.0,1093.5897
2024-05-07 02:35:00,9.705952e-13,897295500000.0,10419584000.0,33985132000000.0,2173888500000.0,54082863000.0,26829438.0,427633670000.0,34644206000.0,426226720.0,1118.108
2024-05-07 02:36:00,9.986442e-13,1041755340000.0,12490230000.0,34800853000000.0,1974748600000.0,50278593000.0,35933220.0,454477900000.0,44103533000.0,522202900.0,1142.2599
2024-05-07 02:37:00,1.0256953e-12,1211159400000.0,14996597000.0,35525927000000.0,1783016000000.0,46386643000.0,48531196.0,486440270000.0,55762190000.0,647463400.0,1165.6239
2024-05-07 02:38:00,1.0515787e-12,1405150700000.0,17976383000.0,36151710000000.0,1604680400000.0,42569770000.0,65626972.0,524849550000.0,69766120000.0,810004300.0,1187.8436
2024-05-07 02:39:00,1.0764606e-12,1621117800000.0,21441060000.0,36686315000000.0,1444334800000.0,38980727000.0,88183530.0,571492470000.0,86070330000.0,1017923700.0,1208.6348
2024-05-07 02:40:00,1.1009575e-12,1854283000000.0,25370216000.0,37158890000000.0,1304997000000.0,35739390000.0,116903320.0,628673900000.0,104350500000.0,1277870300.0,1227.7937
2024-05-07 02:41:00,1.1260952e-12,2098086000000.0,29708570000.0,37617517000000.0,1187991100000.0,32925755000.0,151957950.0,699205000000.0,123939140000.0,1592382100.0,1245.2
2024-05-07 02:42:00,1.1532569e-12,2345226700000.0,34370180000.0,38125435000000.0,1093506240000.0,30581938000.0,192756030.0,786253400000.0,143800990000.0,1956506600.0,1260.806
2024-05-07 02:43:00,1.183953e-12,2588287200000.0,39239647000.0,38751460000000.0,1020731100000.0,28714230000.0,237810600.0,893022900000.0,162582170000.0,2354576100.0,1274.6244
2024-05-07 02:44:00,1.2196524e-12,2820634000000.0,44178493000.0,39562198000000.0,968434100000.0,27305597000.0,284819420.0,1022292800000.0,178748310000.0,2758681000.0,1286.7145
2024-05-07 02:45:00,1.2615582e-12,3036559000000.0,49028260000.0,40613820000000.0,935141700000.0,26322231000.0,330907300.0,1175546800000.0,190791910000.0,3130884400.0,1297.1683
2024-05-07 02:46:00,1.3104511e-12,3231195900000.0,53610130000.0,41946920000000.0,919335700000.0,25719628000.0,373010800.0,1351972300000.0,197483090000.0,3429982500.0,1306.0989
2024-05-07 02:47:00,1.3659527e-12,3397949300000.0,57685905000.0,43564432000000.0,919523560000.0,25450256000.0,407883740.0,1546960600000.0,198099520000.0,3618364200.0,1313.4703
2024-05-07 02:48:00,1.4272544e-12,3531534500000.0,61027533000.0,45453580000000.0,934267260000.0,25462217000.0,433036030.0,1751935700000.0,192562460000.0,3676198400.0,1319.3405
2024-05-07 02:49:00,1.4941032e-12,3633191800000.0,63544197000.0,47612305000000.0,962239200000.0,25698202000.0,448003040.0,1955810800000.0,181459660000.0,3611622100.0,1324.1619
2024-05-07 02:50:00,1.5646433e-12,3700620300000.0,65098285000.0,49986545000000.0,1001903600000.0,26107531000.0,452553250.0,2144599800000.0,165928940000.0,3446668800.0,1328.0975
2024-05-07 02:51:00,1.6365978e-12,3732658500000.0,65607545000.0,52503640000000.0,1051544260000.0,26643665000.0,447311940.0,2304746700000.0,147442960000.0,3214690600.0,1331.2969
2024-05-07 02:52:00,1.7074752e-12,3730305400000.0,65072820000.0,55075550000000.0,1109278900000.0,27269482000.0,433688060.0,2426439500000.0,127561580000.0,2951416800.0,1333.8977
2024-05-07 02:53:00,1.7751593e-12,3697559200000.0,63592595000.0,57617690000000.0,1173065800000.0,27957980000.0,413682180.0,2506038400000.0,107704020000.0,2688100900.0,1336.0272
2024-05-07 02:54:00,1.8382598e-12,3641846000000.0,61360890000.0,60060718000000.0,1240911000000.0,28694106000.0,389645800.0,2546981400000.0,88990530000.0,2447573800.0,1337.7946
2024-05-07 02:55:00,1.8965363e-12,3574012800000.0,58647822000.0,62367128000000.0,1311034600000.0,29476286000.0,364055700.0,2559082800000.0,72176090000.0,2244256000.0,1339.295
2024-05-07 02:56:00,1.950963e-12,3507053000000.0,55756747000.0,64538444000000.0,1382034800000.0,30309732000.0,339198880.0,2555764000000.0,57653105000.0,2085493200.0,1340.6041
2024-05-07 02:57:00,2.0035835e-12,3455048700000.0,52985670000.0,66613504000000.0,1453026400000.0,31202976000.0,317002880.0,2551820800000.0,45516810000.0,1973979900.0,1341.7814
2024-05-07 02:58:00,2.057058e-12,3431392000000.0,50586080000.0,68656822000000.0,1523711100000.0,32164274000.0,298874850.0,2560795000000.0,35648070000.0,1909363000.0,1342.8619
2024-05-07 02:59:00,2.1139848e-12,3447282200000.0,48737817000.0,70736910000000.0,1594188900000.0,33193028000.0,285657280.0,2593596000000.0,27799890000.0,1889599400.0,1343.8354
2024-05-07 03:00:00,2.1684041e-12,3480508400000.0,46972998000.0,72671895000000.0,1667318200000.0,34394240000.0,272773220.0,2646699000000.0,21668299000.0,1878596400.0,1343.199
2024-05-07 03:01:00,2.2358847e-12,3595756400000.0,46507120000.0,74912050000000.0,1737332200000.0,35504607000.0,270228640.0,2745044600000.0,16942725000.0,1940453000.0,1343.8097
2024-05-07 03:02:00,2.30741e-12,3758542600000.0,46645960000.0,77188615000000.0,1808093800000.0,36611650000.0,272026100.0,2877750200000.0,13337337000.0,2031307400.0,1343.8691
2024-05-07 03:03:00,2.3799135e-12,3960202900000.0,47282070000.0,79406220000000.0,1879809600000.0,37673624000.0,277172600.0,3039694700000.0,10606168000.0,2142007900.0,1343.1005
2024-05-07 03:04:00,2.4490924e-12,4185064500000.0,48260518000.0,81439010000000.0,1952407600000.0,38650597000.0,284303970.0,3221599800000.0,8547201500.0,2261152500.0,1341.229
2024-05-07 03:05:00,2.510219e-12,4411032000000.0,49394287000.0,83159600000000.0,2025759600000.0,39508976000.0,291751070.0,3410558200000.0,7000361500.0,2375570000.0,1338.0295
2024-05-07 03:06:00,2.55886e-12,4611160700000.0,50477863000.0,84462000000000.0,2099806200000.0,40234426000.0,297645060.0,3591554200000.0,5842041300.0,2471679000.0,1333.3546
2024-05-07 03:07:00,2.5916318e-12,4757103600000.0,51305492000.0,85282080000000.0,2174743600000.0,40834208000.0,300107970.0,3749567800000.0,4978782000.0,2536751400.0,1327.1577
2024-05-07 03:08:00,2.6064333e-12,4823486300000.0,51687244000.0,85596540000000.0,2251127300000.0,41339800000.0,297498100.0,3872008200000.0,4341039000.0,2560199400.0,1319.4889
2024-05-07 03:09:00,2.6029504e-12,4793084400000.0,51470320000.0,85431280000000.0,2330102300000.0,41802280000.0,288709920.0,3950309500000.0,3877960200.0,2534093800.0,1310.4851
2024-05-07 03:10:00,2.5822753e-12,4659914000000.0,50550723000.0,84840820000000.0,2413316300000.0,42287596000.0,273387330.0,3980887900000.0,3553027800.0,2454028800.0,1300.3422
2024-05-07 03:11:00,2.5468863e-12,4432501700000.0,48907616000.0,83901775000000.0,2502713700000.0,42857677000.0,252190960.0,3965322300000.0,3340665000.0,2320389600.0,1289.3768
2024-05-07 03:12:00,2.4990342e-12,4127692700000.0,46555664000.0,82665580000000.0,2600940600000.0,43570274000.0,226357970.0,3907078000000.0,3223901000.0,2136900700.0,1277.7845
2024-05-07 03:13:00,2.4410537e-12,3770218000000.0,43583020000.0,81171535000000.0,2710659400000.0,44460876000.0,197770220.0,3811286000000.0,3192467200.0,1912685400.0,1265.7913
2024-05-07 03:14:00,2.3748635e-12,3387101000000.0,40134877000.0,79439400000000.0,2834188200000.0,45533900000.0,168521980.0,3682805200000.0,3241640700.0,1661843200.0,1253.609
2024-05-07 03:15:00,2.3015426e-12,3003179000000.0,36393157000.0,77462100000000.0,2973284700000.0,46759035000.0,140538060.0,3525528500000.0,3371454500.0,1401626100.0,1241.417
2024-05-07 03:16:00,2.221648e-12,2638118400000.0,32553275000.0,75222930000000.0,3128633000000.0,48066900000.0,115272824.0,3342480700000.0,3586178000.0,1149727900.0,1229.3586
2024-05-07 03:17:00,2.1353347e-12,2305236400000.0,28801500000.0,72701935000000.0,3299454700000.0,49353600000.0,93587120.0,3136272200000.0,3893977300.0,921086140.0,1217.5471
2024-05-07 03:18:00,2.0428477e-12,2011823200000.0,25294848000.0,69892950000000.0,3483173700000.0,50493670000.0,75774470.0,2910304300000.0,4306706400.0,725513660.0,1206.0753
2024-05-07 03:19:00,1.9448206e-12,1760084000000.0,22146513000.0,66812855000000.0,3675144300000.0,51359093000.0,61684428.0,2669172500000.0,4839390000.0,566931400.0,1195.0195
2024-05-07 03:20:00,1.8425097e-12,1548583000000.0,19421600000.0,63507530000000.0,3868724800000.0,51843342000.0,50898224.0,2419087600000.0,5509643300.0,444206400.0,1184.4463
2024-05-07 03:21:00,1.7376716e-12,1373514400000.0,17140103000.0,60045410000000.0,4055714200000.0,51890010000.0,42880916.0,2167291500000.0,6336398000.0,352957600.0,1174.4116
2024-05-07 03:22:00,1.6323607e-12,1229734500000.0,15285840000.0,56508550000000.0,4227053600000.0,51504947000.0,37091456.0,1921286700000.0,7337925000.0,287469660.0,1164.9552
2024-05-07 03:23:00,1.5286308e-12,1111584400000.0,13818690000.0,52980520000000.0,4374094400000.0,50761056000.0,33043900.0,1687771000000.0,8529027600.0,242115940.0,1156.0925
2024-05-07 03:24:00,1.4283636e-12,1013466700000.0,12684848000.0,49539190000000.0,4490043000000.0,49787294000.0,30327000.0,1471930600000.0,9916970000.0,212082510.0,1147.8038
2024-05-07 03:25:00,1.3331018e-12,930231500000.0,11825229000.0,46249830000000.0,4571255000000.0,48749236000.0,28595910.0,1277026600000.0,11496824000.0,193583440.0,1140.0247
2024-05-07 03:26:00,1.2439629e-12,857437400000.0,11179924000.0,43161060000000.0,4618327700000.0,47826380000.0,27552884.0,1104415700000.0,13246500000.0,183704240.0,1132.6398
2024-05-07 03:27:00,1.1617107e-12,791504500000.0,10690167000.0,40307056000000.0,4636185000000.0,47190030000.0,26923416.0,953823800000.0,15122093000.0,180095840.0,1125.4751
2024-05-07 03:28:00,1.0867214e-12,729798200000.0,10298824000.0,37705916000000.0,4633682500000.0,46988747000.0,26439704.0,823714600000.0,17055558000.0,180614450.0,1118.3004
2024-05-07 03:29:00,1.0190213e-12,670574500000.0,9950461000.0,35360890000000.0,4622479000000.0,47342040000.0,25840328.0,711868900000.0,18955563000.0,183013280.0,1110.8392
2024-05-07 03:30:00,9.583088e-13,612898600000.0,9592710000.0,33261546000000.0,4615378000000.0,48332186000.0,24889962.0,615685550000.0,20712784000.0,184811250.0,1102.7878
2024-05-07 03:31:00,9.040431e-13,556496700000.0,9179620000.0,31387180000000.0,4625381500000.0,50009290000.0,23417084.0,532633320000.0,22209751000.0,183448620.0,1093.8416
2024-05-07 03:32:00,8.554846e-13,501556450000.0,8676397000.0,29708876000000.0,4664245400000.0,52379650000.0,21357472.0,460434400000.0,23335227000.0,176808820.0,1083.7314
2024-05-07 03:33:00,8.117681e-13,448568850000.0,8064773000.0,28192410000000.0,4742092000000.0,55403237000.0,18779264.0,397236140000.0,23998851000.0,163877180.0,1072.2542
2024-05-07 03:34:00,7.713876e-13,397514770000.0,7333573600.0,26780920000000.0,4865766500000.0,58991276000.0,15832475.0,341436920000.0,24145408000.0,144966750.0,1059.0895
2024-05-07 03:35:00,7.327432e-13,348425600000.0,6492477400.0,25414144000000.0,5039015000000.0,62998008000.0,12749756.0,291937600000.0,23763680000.0,121910790.0,1043.9656
2024-05-07 03:36:00,6.968569e-13,303594540000.0,5619370500.0,24125230000000.0,5266036000000.0,67188040000.0,9890940.0,248837000000.0,22887332000.0,98208040.0,1027.5652
2024-05-07 03:37:00,6.637552e-13,263708700000.0,4767998500.0,22914307000000.0,5545624300000.0,71303210000.0,7446136.5,211905790000.0,21590616000.0,76484910.0,1010.2928
2024-05-07 03:38:00,6.3372934e-13,229179420000.0,3985267200.0,21792943000000.0,5872420400000.0,75079820000.0,5495869.5,180946630000.0,19975674000.0,58355604.0,992.6551
2024-05-07 03:39:00,6.0733206e-13,200173760000.0,3304158700.0,20784332000000.0,6235900000000.0,78295340000.0,4028584.2,155725530000.0,18157797000.0,44341096.0,975.24036
2024-05-07 03:40:00,5.852992e-13,176647570000.0,2740799200.0,19920365000000.0,6620173000000.0,80803250000.0,2976211.8,135915410000.0,16251108000.0,34165804.0,958.6683
2024-05-07 03:41:00,5.6840464e-13,158394370000.0,2296508700.0,19235944000000.0,7004504000000.0,82567480000.0,2250287.8,121133605000.0,14355893000.0,27178126.0,943.5337
2024-05-07 03:42:00,5.573814e-13,145108000000.0,1962331900.0,18765690000000.0,7364081600000.0,83651670000.0,1766848.2,110982950000.0,12551656000.0,22677382.0,930.3479
2024-05-07 03:43:00,5.527706e-13,136438390000.0,1724244200.0,18537526000000.0,7672172000000.0,84203510000.0,1458187.8,105122500000.0,10894008000.0,20087800.0,919.4886
2024-05-07 03:44:00,5.548864e-13,132051690000.0,1567286800.0,18570432000000.0,7903213000000.0,84415100000.0,1275508.8,103327680000.0,9415669000.0,19018140.0,911.1623
2024-05-07 03:45:00,5.63722e-13,131645380000.0,1477876200.0,18870167000000.0,8035534000000.0,84479320000.0,1186517.9,105526620000.0,8129999400.0,19256396.0,905.3853
2024-05-07 03:46:00,5.789052e-13,134944020000.0,1444619500.0,19426712000000.0,8054918000000.0,84554830000.0,1171572.6,111789605000.0,7035915000.0,20738014.0,901.98663
2024-05-07 03:47:00,5.9962257e-13,141654490000.0,1457945500.0,20210992000000.0,7956736000000.0,84746650000.0,1219652.1,122285490000.0,6122687000.0,23502458.0,900.6317
2024-05-07 03:48:00,6.2456214e-13,151403120000.0,1509131400.0,21172738000000.0,7746740600000.0,85087740000.0,1324632.4,137170720000.0,5374195700.0,27629920.0,900.86725
2024-05-07 03:49:00,6.5191055e-13,163666870000.0,1589255800.0,22240838000000.0,7440216600000.0,85540970000.0,1481802.0,156430580000.0,4772329500.0,33158318.0,902.1801
2024-05-07 03:50:00,6.794763e-13,177740550000.0,1688518700.0,23328836000000.0,7059527400000.0,86012980000.0,1684729.9,179671580000.0,4299361000.0,39990572.0,904.0632
2024-05-07 03:51:00,7.0493096e-13,192758860000.0,1796430800.0,24344957000000.0,6630809000000.0,86371836000.0,1922982.4,205942200000.0,3939442400.0,47821570.0,906.08154
2024-05-07 03:52:00,7.261604e-13,207811660000.0,1902937600.0,25205982000000.0,6180668700000.0,86474770000.0,2181812.8,233663770000.0,3679634200.0,56141720.0,907.9308
2024-05-07 03:53:00,7.416888e-13,222096900000.0,2000324100.0,25853696000000.0,5732709000000.0,86204424000.0,2444262.2,260784050000.0,3510361300.0,64344676.0,909.4789
2024-05-07 03:54:00,7.5098754e-13,235116580000.0,2085006700.0,26266216000000.0,5306062000000.0,85485700000.0,2695510.0,285132600000.0,3425847300.0,71907710.0,910.78345
2024-05-07 03:55:00,7.546134e-13,246825470000.0,2158929700.0,26462814000000.0,4913987300000.0,84315185000.0,2928122.5,304922800000.0,3424403500.0,78579100.0,912.0913
2024-05-07 03:56:00,7.5405264e-13,257682800000.0,2229520600.0,26497480000000.0,4564419000000.0,82754030000.0,3145670.8,319181300000.0,3508842000.0,84468104.0,913.8083
2024-05-07 03:57:00,7.514421e-13,268597070000.0,2308697600.0,26448295000000.0,4260142300000.0,80916760000.0,3363592.0,327937160000.0,3687144400.0,90019740.0,916.4512
2024-05-07 03:58:00,7.4954723e-13,281124340000.0,2414679000.0,26415950000000.0,3999862400000.0,78936780000.0,3613866.8,332261950000.0,3973575000.0,96027340.0,920.6982
2024-05-07 03:59:00,7.50216e-13,296513900000.0,2562755800.0,26467690000000.0,3779157300000.0,76956420000.0,3928213.2,333490850000.0,4390015500.0,103219890.0,927.0216
2024-05-07 04:00:00,7.548384e-13,316085440000.0,2769682400.0,26653875000000.0,3591063200000.0,75082330000.0,4346168.0,333128600000.0,4968243000.0,112358960.0,935.82764
2024-05-07 04:01:00,7.6429667e-13,341252960000.0,3054683400.0,27006066000000.0,3426946400000.0,73364490000.0,4918400.0,332593000000.0,5752741400.0,124228600.0,947.44183
2024-05-07 04:02:00,7.78735e-13,373336570000.0,3438094300.0,27528708000000.0,3277286500000.0,71784915000.0,5707702.5,332973000000.0,6804474400.0,139573740.0,962.0141
2024-05-07 04:03:00,7.97604e-13,413545960000.0,3941430800.0,28200608000000.0,3132555300000.0,70263370000.0,6794316.5,335024000000.0,8205697000.0,159101620.0,979.49567
2024-05-07 04:04:00,8.1988073e-13,463064630000.0,4588265000.0,28982725000000.0,2984290300000.0,68669710000.0,8286106.5,339227200000.0,10065419000.0,183530050.0,999.6404
2024-05-07 04:05:00,8.443969e-13,523208750000.0,5405584400.0,29829825000000.0,2826304200000.0,66844760000.0,10333448.0,345953500000.0,12525756000.0,213717170.0,1022.0279
2024-05-07 04:06:00,8.70152e-13,595631540000.0,6426158000.0,30701567000000.0,2655480400000.0,64637960000.0,13151591.0,355576200000.0,15767525000.0,250866770.0,1046.1052
2024-05-07 04:07:00,8.9645804e-13,682441100000.0,7690642000.0,31567580000000.0,2472091800000.0,61934150000.0,17049916.0,368576200000.0,20013812000.0,296777440.0,1071.239
2024-05-07 04:08:00,9.230394e-13,786199740000.0,9248399000.0,32411264000000.0,2279470500000.0,58691703000.0,22466728.0,385564670000.0,25529108000.0,354111900.0,1096.776
2024-05-07 04:09:00,9.498198e-13,909552700000.0,11153822000.0,33222652000000.0,2083222300000.0,54951866000.0,29995692.0,407298300000.0,32609284000.0,426600960.0,1122.0854
2024-05-07 04:10:00,9.768314e-13,1054639460000.0,13458576000.0,33996331000000.0,1890036100000.0,50844123000.0,40391440.0,434673650000.0,41559175000.0,519085630.0,1146.5984
2024-05-07 04:11:00,1.0040364e-12,1222234300000.0,16197486000.0,34726662000000.0,1706478900000.0,46558410000.0,54517270.0,468691750000.0,52651580000.0,637464060.0,1169.8246
2024-05-07 04:12:00,1.0313853e-12,1411086400000.0,19375294000.0,35411297000000.0,1538175400000.0,42309825000.0,73221830.0,510538680000.0,66067472000.0,788242940.0,1191.374
2024-05-07 04:13:00,1.058892e-12,1617552900000.0,22955293000.0,36054960000000.0,1389267500000.0,38301710000.0,97122560.0,561591350000.0,81815870000.0,977819500.0,1210.9711
2024-05-07 04:14:00,1.0868188e-12,1835803000000.0,26856346000.0,36676080000000.0,1262173000000.0,34695560000.0,126350010.0,623489900000.0,99650410000.0,1211070600.0,1228.4612
2024-05-07 04:15:00,1.1157507e-12,2058677000000.0,30960478000.0,37308154000000.0,1157912000000.0,31598115000.0,160312780.0,698096400000.0,118992355000.0,1489226100.0,1243.8079
2024-05-07 04:16:00,1.1465568e-12,2278778200000.0,35127345000.0,37996330000000.0,1076283100000.0,29061493000.0,197620340.0,787445500000.0,138895840000.0,1807459500.0,1257.0809
2024-05-07 04:17:00,1.1803811e-12,2489586300000.0,39213294000.0,38795148000000.0,1016352000000.0,27095116000.0,236203890.0,893517960000.0,158076730000.0,2152353300.0,1268.4297
2024-05-07 04:18:00,1.2183697e-12,2686282000000.0,43086740000.0,39756977000000.0,976757600000.0,25678103000.0,273652740.0,1017871700000.0,175029080000.0,2501078500.0,1278.0638
2024-05-07 04:19:00,1.261608e-12,2865771600000.0,46636835000.0,40929610000000.0,955948470000.0,24771058000.0,307627200.0,1161188900000.0,188215890000.0,2823166500.0,1286.2247
2024-05-07 04:20:00,1.3108395e-12,3026478400000.0,49774570000.0,42346380000000.0,952321900000.0,24324958000.0,336244380.0,1322688000000.0,196316610000.0,3085478400.0,1293.1642
2024-05-07 04:21:00,1.3661199e-12,3166593400000.0,52410380000.0,44016725000000.0,964197400000.0,24286806000.0,358105470.0,1499322600000.0,198465240000.0,3258815700.0,1299.0587
2024-05-07 04:22:00,1.4262978e-12,3281952700000.0,54418424000.0,45910805000000.0,989723100000.0,24600836000.0,372094700.0,1685069100000.0,194417310000.0,3323611400.0,1303.9025
